car_type,year,price,km,photo_url,prediccion
AUDI - A5,2010,14400,175000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/97d32060-21d7-472e-bdbb-4a79ed8031bf?rule=hw396_70,bueno
AUDI - A4,1998,1100,206000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e11250ae-1067-4ed1-a3fa-8107b5848d22?rule=hw396_70,neutral
AUDI - A3,2016,10600,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0d8e8610-86aa-4db8-a26c-1882730991b1?rule=hw396_70,bueno
AUDI - TT,2003,5300,237000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a4f74a0a-52f4-4354-b972-149d05a239bd?rule=hw396_70,neutral
AUDI - TT,2000,5700,170000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a40a1c2b-ac44-43e9-a3be-48b0f651544d?rule=hw396_70,neutral
AUDI - A4,2012,11900,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d589aadc-8d20-4842-85d8-c364e94457e6?rule=hw396_70,malo
AUDI - A3,2016,14900,214000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3c000f43-4aaf-484a-a50b-9a6c64726e5b?rule=hw396_70,bueno
AUDI - A3,2006,150,100000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/09eb2430-2c35-4ba7-8ba0-8650dcbcc51c?rule=hw396_70,bueno
AUDI - A3,2014,10500,190000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8dc3db5d-850e-4fbd-8f6a-f2e11574a9d2?rule=hw396_70,bueno
AUDI - A3,2009,5999,280000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c13cb09c-354d-4238-b5d4-781969ec440e?rule=hw396_70,neutral
AUDI - A6,2007,6500,337000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9e3fa9e8-bb76-4c36-a650-b52f150b175b?rule=hw396_70,bueno
AUDI - A6,2006,2300,323120,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6e808de3-6cbb-40e0-9d82-67981fe39625?rule=hw396_70,malo
AUDI - A3,2009,4800,350000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/156ac80b-4554-4cdb-9d58-7e89f5da2396?rule=hw396_70,bueno
AUDI - A1,2012,7500,209000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/99f346c2-7fa9-4640-9e6e-8c7a7c8411fd?rule=hw396_70,bueno
AUDI - A4,2006,6000,260000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/78cc4e73-9f14-4ab3-bac5-ed054807a762?rule=hw396_70,bueno
AUDI - A4,2015,15200,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c05f6171-0d97-404f-93c5-23d9de4e43a4?rule=hw396_70,neutral
AUDI - A4,2010,12000,305000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/32030c5a-86a9-47d6-8595-8aebdc7ef6c5?rule=hw396_70,neutral
AUDI - A4,2015,11200,230000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/004b55e1-698b-42f7-ab24-1aed7f486a5e?rule=hw396_70,neutral
AUDI - A3,2024,36950,26000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ca352949-987e-4f54-b9a8-37846ce0e918?rule=hw396_70,neutral
AUDI - A4,2010,6500,312000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3f9a9e59-4071-4d26-bd5f-3c6b94f5dbea?rule=hw396_70,neutral
AUDI - A3,2014,11400,227000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/477451c3-786b-497b-a5f1-c3442f02c9d2?rule=hw396_70,neutral
AUDI - TT,2005,6000,320000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/daa7d63a-a8df-4916-b8b2-f63d4852bb7c?rule=hw396_70,bueno
AUDI - A3,2012,7500,223000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f0b7b1a9-a69f-4534-83fa-ccded19bfa75?rule=hw396_70,bueno
AUDI - A6,1996,1600,360000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5e670d6d-d1c9-413b-af77-1d4c6c88c9ee?rule=hw396_70,neutral
AUDI - A4,2012,9700,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5a13c04-96f6-42a7-b38a-8f09eb59fb32?rule=hw396_70,bueno
AUDI - A4,2007,4500,430000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/db488d53-50bc-4752-bac5-57bb95638b9e?rule=hw396_70,bueno
AUDI - A3,2015,13500,178569,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ca2c10eb-3988-4456-8921-9c62ab2b7d30?rule=hw396_70,malo
AUDI - A6,2013,8450,330000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/89dc493e-903b-4c23-967a-05d3fbd9d6c5?rule=hw396_70,bueno
AUDI - A4,2014,10500,191000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bb054a2b-dd46-4c86-95b5-03688281303b?rule=hw396_70,bueno
AUDI - A4,2006,4900,320000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/aeed8ae7-aacb-4754-8c12-81dca0da7af1?rule=hw396_70,neutral
AUDI - A4,2005,3700,350000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f6324801-46c0-4649-ab10-424c7a99adf6?rule=hw396_70,neutral
AUDI - TT,2007,16000,194000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/44809d5a-20a2-41d4-95bc-c665935cb602?rule=hw396_70,bueno
AUDI - A3,2006,2900,300000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1f06c4b0-a9a7-4a85-af64-0154dfa58426?rule=hw396_70,neutral
AUDI - A3,2019,24400,44500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2fd67b00-9245-482d-8592-9ba7f1229070?rule=hw396_70,bueno
AUDI - A3,2010,1000,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/46282d1f-de25-48b4-9866-22adce996730?rule=hw396_70,bueno
AUDI - A4,2015,14800,128200,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bb311305-0b1f-4e13-8d8b-d266c76c2a65?rule=hw396_70,bueno
AUDI - A3,2009,10500,244000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8bfde640-cd70-48b0-8dbe-dee06e8c3842?rule=hw396_70,bueno
AUDI - A4,2005,6300,233000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0b0b8849-65df-4b10-99f8-f7dd8f43483c?rule=hw396_70,bueno
AUDI - A4,2007,8200,160000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ea85a1e6-771a-43d2-b41e-a6408a91590a?rule=hw396_70,neutral
AUDI - A4,2020,42000,98000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/857cce4d-c142-4cca-b34d-50752611e047?rule=hw396_70,bueno
AUDI - A1,2020,19950,11800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d5f49a51-a2c3-4190-877e-a46e474d6518?rule=hw396_70,bueno
AUDI - A1,2016,12000,115000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/11a09a7e-b6b9-43ea-a4f0-e06cc5516c52?rule=hw396_70,bueno
AUDI - A1,2020,19950,11800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d5f49a51-a2c3-4190-877e-a46e474d6518?rule=hw396_70,bueno
AUDI - A1,2016,12000,115000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/11a09a7e-b6b9-43ea-a4f0-e06cc5516c52?rule=hw396_70,bueno
AUDI - A4,2017,17500,220000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9372576f-a9d8-4c69-86e4-79594d33be2a?rule=hw396_70,neutral
AUDI - A6,2008,7000,240000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ca574f4c-086b-4a12-b93f-9fc91ff485b1?rule=hw396_70,neutral
AUDI - TT,2007,12000,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0c0ac108-18c3-4905-97a3-b59c26e35d8b?rule=hw396_70,bueno
AUDI - A3,2008,6000,254000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8abfb654-8088-4bf8-bd76-3d034afcea52?rule=hw396_70,bueno
AUDI - A5,2010,8990,245000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/72940fcc-d2a9-497d-8e50-821a01efb5cd?rule=hw396_70,bueno
AUDI - A6,2005,2900,450000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/628b51f1-22aa-457d-b670-81aad21fee48?rule=hw396_70,bueno
AUDI - A4,2003,3900,350000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5f6f558e-8f49-43f8-b105-b4dcd2dd6579?rule=hw396_70,bueno
AUDI - A4,2017,20900,131000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/56fcf287-b379-4bba-924e-8479360b783f?rule=hw396_70,bueno
AUDI - A3,1997,120,160000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/84aaed8b-b123-4c43-ab79-9e7830016631?rule=hw396_70,neutral
AUDI - A4,2017,20600,131000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4d342f82-3993-4af5-8145-a4ed5499437f?rule=hw396_70,bueno
AUDI - A3,2017,40500,80000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ba354b84-ee7c-4c5c-909c-a35669325873?rule=hw396_70,bueno
AUDI - A3,2020,20,110000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8cee41e8-ef2d-4f53-8942-d07413fc9f8a?rule=hw396_70,malo
AUDI - A3,2025,77990,1500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dd0071e0-3931-428c-a67b-c8dcaeb8e0fb?rule=hw396_70,neutral
AUDI - A6,2004,4900,330000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4de93483-5c0e-44ca-aaff-9c5e00d8f4a5?rule=hw396_70,neutral
AUDI - A3,2009,4499,270000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c0ead4a6-3a2e-43cf-aa5b-2680913f31d2?rule=hw396_70,bueno
AUDI - A6,2018,21600,181000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1294b4e5-c646-4a6d-902a-9fdc7f0ac967?rule=hw396_70,bueno
AUDI - A4,2016,19000,240000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fadbec47-fb0e-4ed8-9a24-70699f0da0bb?rule=hw396_70,bueno
AUDI - A4,2008,9950,258000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/acd46a5f-4659-43ac-99a3-092c78705f9b?rule=hw396_70,bueno
AUDI - A6,2016,26499,270000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0aad8a6c-4ccb-40ba-b339-21446fc28458?rule=hw396_70,bueno
AUDI - A3,2004,5900,378000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fadc1232-5a60-4cd3-a0b6-4bbec5aa58cb?rule=hw396_70,neutral
AUDI - A3,2007,2500,403000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fa594cca-dbb4-4429-b334-f0da11d36f97?rule=hw396_70,neutral
AUDI - A3,2001,800,123000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e0a38678-7448-4c60-82f5-6b976b79f905?rule=hw396_70,neutral
AUDI - A3,2006,2800,280000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2e6f206c-a5fc-4bc5-96c2-7a839741bc79?rule=hw396_70,neutral
AUDI - A6,2001,190,100000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9db59284-d5e4-4b58-87b3-7393a7febbd0?rule=hw396_70,malo
AUDI - A4,1996,1900,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8ae16f1e-2f64-4214-968a-c78bd4e8e6fd?rule=hw396_70,bueno
AUDI - A4,2019,12999,279000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/663d4248-f9cf-482a-adce-9e03afa758e5?rule=hw396_70,bueno
AUDI - A4,2008,7500,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c394daa9-bda3-4f54-ba35-1fbe6aa579c7?rule=hw396_70,neutral
AUDI - A3,2004,3900,247000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8e1b5670-f3b5-444e-83d8-83f014946fc2?rule=hw396_70,neutral
AUDI - A6,2004,3500,347000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e2c1d9ff-6d34-4ec6-aa2a-d8a92b4f57aa?rule=hw396_70,bueno
AUDI - A3,2014,10900,295000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3ec13f6a-ac5d-4825-b685-8c5a789631f1?rule=hw396_70,neutral
AUDI - A3,2010,8500,210000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/73ae805a-34e3-4af7-a2f3-de12d357afd0?rule=hw396_70,bueno
AUDI - A4,2013,10500,238000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f4a379e9-09b2-4ae3-84a6-0c59fd647f05?rule=hw396_70,malo
AUDI - A6,2000,3000,160000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/18324181-dd55-44bb-8957-ce9841955dbb?rule=hw396_70,neutral
AUDI - A6,2017,11000,310000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5cbfc394-7835-4b8a-bc93-c423de5eed57?rule=hw396_70,neutral
AUDI - A4,2001,2300,232000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9a8835b1-3426-422d-b672-595f25ec06b3?rule=hw396_70,neutral
AUDI - A5,2019,17900,260000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/502609ae-eee9-419f-8805-4aed4108688d?rule=hw396_70,neutral
AUDI - TT,2000,8400,190000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/22b66ff4-2304-41a3-959d-396b95d6b4a1?rule=hw396_70,bueno
AUDI - A4,2010,13000,305000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/89365b67-dd70-4d07-97ff-2ffb4d490aac?rule=hw396_70,neutral
AUDI - TT,2007,10000,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2ec8729d-b75c-47bd-b318-e8269ce22b5d?rule=hw396_70,bueno
AUDI - A1,2014,7500,190000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f0ff49fe-bf71-4c6e-a1f9-94ccf9dec803?rule=hw396_70,bueno
AUDI - A4,2004,1750,290,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/16238136-7e87-4396-bf22-c9bdc775c3b2?rule=hw396_70,bueno
AUDI - TT,1999,5600,173000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d2996800-068c-4206-9bd6-cca3962033b8?rule=hw396_70,bueno
AUDI - A4,2011,11500,261000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9c23f38a-b4ff-486b-a04c-b3dfb07a4874?rule=hw396_70,bueno
AUDI - A4,2006,1900,329000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ea0dc620-d00f-479d-8887-b9b777d49373?rule=hw396_70,bueno
AUDI - A6,2006,3200,570000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/da20ed07-5071-49c6-b3d2-2d5785935095?rule=hw396_70,malo
AUDI - TT,2002,5999,272000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5d03f20f-51d0-4a8b-98c3-0e2a53bdb2df?rule=hw396_70,bueno
AUDI - A4,2012,9900,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5f6857d0-994b-4e4a-9f6a-307b3587af18?rule=hw396_70,neutral
AUDI - A4,2005,1000,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7fb2018b-ef19-4576-825a-7c994ffc078d?rule=hw396_70,malo
AUDI - A5,2012,33500,125000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/57934899-fc0e-4327-86d5-6ac1be86cd66?rule=hw396_70,bueno
AUDI - A4,2019,32400,78000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2d034313-3b02-4912-8511-dbf79f6fd00d?rule=hw396_70,bueno
AUDI - A6,2000,1600,380000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2cacfae8-0e65-49cd-8b35-adca7734b676?rule=hw396_70,neutral
AUDI - A5,2007,10990,173000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/270b0d73-cef5-42e3-af7e-61b4fbfe379c?rule=hw396_70,bueno
AUDI - A4,2008,2900,400000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/53353466-e5be-40ec-90fc-2f9eee1b0886?rule=hw396_70,bueno
AUDI - A6,2007,3500,300000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fef12bd2-39a3-4803-888b-5f37dcddd978?rule=hw396_70,bueno
AUDI - A3,2004,2990,320000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a4b6e9fc-dfa1-4eb2-95a5-53bfb7e9d4db?rule=hw396_70,neutral
AUDI - A6,2015,19990,167524,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a1692372-f63f-44a0-b012-a107d1109ab0?rule=hw396_70,bueno
AUDI - A6,2013,10400,238700,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b875b034-d9a3-4b46-af00-7feec6404d8f?rule=hw396_70,neutral
AUDI - TT,2007,8800,288000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a64d7dd8-590d-4ed1-ab9b-ff578be702ba?rule=hw396_70,bueno
AUDI - A4,2008,6400,194000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b3400c20-58c7-41ea-9d17-959e729126a7?rule=hw396_70,bueno
AUDI - A5,2016,17990,193000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/09eaf541-c448-43ee-a7e9-863d9df1c97b?rule=hw396_70,bueno
AUDI - A5,2010,10500,270000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f0e58d3d-57d0-4e30-a791-cb82e3544e6c?rule=hw396_70,neutral
AUDI - A3,2020,35000,115000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/78d97748-af9d-4181-8ec6-6f89d27e6e4d?rule=hw396_70,neutral
AUDI - A4,2010,4900,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/92bd13a7-1e27-461d-bbe0-06fe0161e19a?rule=hw396_70,neutral
AUDI - A6,2008,7500,215000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7e8d9b95-d626-4f4f-9960-9dda8a24b43b?rule=hw396_70,bueno
AUDI - A6,2008,5995,212000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d658d6ec-acbb-4fc2-9e99-48175a69b049?rule=hw396_70,bueno
AUDI - A4,2007,3900,420,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a27d5b41-d286-44b1-80ea-3f8ac7ad2d11?rule=hw396_70,neutral
AUDI - A3,1999,1700,268000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/242de7e8-864a-468f-b1f8-01eadf9e39b9?rule=hw396_70,neutral
AUDI - A3,2018,16999,118000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2a638642-81db-4012-806c-b313431d2453?rule=hw396_70,neutral
AUDI - TT,2007,23900,127000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/71e70e13-fedb-42ff-a406-e95bcc3d762a?rule=hw396_70,neutral
AUDI - A6,2004,1800,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/77258dbd-8de8-4ffb-ade2-a8f0fdd778f1?rule=hw396_70,malo
AUDI - A5,2015,18000,132000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ea918642-99f3-4842-a986-859213317f1f?rule=hw396_70,neutral
AUDI - A5,2013,13500,280000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b9a93dc5-9cf5-43e6-ad07-e3210430f1f9?rule=hw396_70,bueno
AUDI - A4,2008,3999,365000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9fa88328-3b0f-4dfa-a3a5-3cf9a03aed29?rule=hw396_70,bueno
AUDI - TT,2001,127,150000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9958eb6f-0917-4e5a-9351-ba4dc5a16a8d?rule=hw396_70,neutral
AUDI - A4,2017,15500,129000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7b18394a-ab62-42a2-a162-2fd0a46c9e22?rule=hw396_70,neutral
AUDI - A4,2005,3500,314000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3600badf-13d0-4c34-b71f-aa3b1b98e7f6?rule=hw396_70,malo
AUDI - A3,2023,34000,30000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/47d59e64-d27a-46d1-a95d-0baaf1a52ef9?rule=hw396_70,neutral
AUDI - A3,2023,67000,5000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/128a49b8-5598-46a4-9e25-f17a5999a270?rule=hw396_70,bueno
AUDI - A6,2005,4500,376000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/31696a5c-dd9f-4a19-b387-bc4c5f808c61?rule=hw396_70,malo
AUDI - A3,2018,16500,49000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3c186a8c-d19e-497d-8ec6-3efad7af1ad7?rule=hw396_70,bueno
AUDI - A5,2018,14500,114000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9b137a5a-f0a7-4a60-8b87-45da464087f4?rule=hw396_70,neutral
AUDI - A6,2012,14900,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/50c592bc-bdd3-4ea3-bbbc-3912cd1d6ac4?rule=hw396_70,malo
AUDI - A3,2007,3500,322000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/38b23867-62c1-4810-953b-fe02b576b384?rule=hw396_70,neutral
AUDI - A5,2010,10500,270000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8526899e-36fe-4f2a-b48b-47905dd71ab3?rule=hw396_70,bueno
AUDI - A5,2013,8490,384000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/cf6441b1-9265-46d1-87aa-149a5e55ae0d?rule=hw396_70,bueno
AUDI - A5,2013,13000,300000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b5c4d87a-ae78-4c99-aa0e-ba706413335e?rule=hw396_70,bueno
AUDI - A3,2009,9500,182000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a26529bd-5c73-4805-a32f-6ec67e19cd0d?rule=hw396_70,bueno
AUDI - A5,2009,8900,245000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2dfdda54-846c-487f-89ab-c5b39f166112?rule=hw396_70,bueno
AUDI - A4,2014,8500,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c4185a82-53a1-4d3b-96fc-f5f1e5f08733?rule=hw396_70,bueno
AUDI - TT,2010,9800,125000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e84b0c67-6d13-4663-9531-6e226d63b1b5?rule=hw396_70,bueno
AUDI - A3,2011,7990,189000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5963fd58-8fa6-4172-b200-63d7cf0e0a21?rule=hw396_70,bueno
AUDI - A4,2008,8900,350000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eb2550e7-0b8e-4155-b9a0-39aced91cba8?rule=hw396_70,bueno
AUDI - A4,2017,15900,216000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6e53fb40-e55d-4d97-a66e-998323f619e4?rule=hw396_70,bueno
AUDI - A6,2009,11000,333000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1f0c0201-cec3-4f89-b275-2b00373d81b0?rule=hw396_70,bueno
AUDI - A5,2008,8500,186000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/70a3fa4c-1698-4d62-83c7-4393cdd54e6c?rule=hw396_70,bueno
AUDI - A3,2006,7000,300000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fae5b393-db1d-46b6-b804-511910873ae9?rule=hw396_70,bueno
AUDI - A6,2010,9000,155000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1f0f9305-c7af-4f86-a4f1-0770838f69ae?rule=hw396_70,bueno
AUDI - A1,2016,12000,167000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2f7ab9bd-6c2a-461d-9575-40ba755f9034?rule=hw396_70,bueno
AUDI - A3,2015,13000,101000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8e434fb9-afac-47a4-9ac0-bcfd650b1e4a?rule=hw396_70,bueno
AUDI - A3,2006,3400,346660,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d528ccb5-8c82-49b0-b60e-f9b726eccfc6?rule=hw396_70,bueno
AUDI - A4,2008,7900,290000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fa0ea2c1-d8b6-4fdd-9c01-d76a3c302899?rule=hw396_70,bueno
AUDI - A3,2006,5500,205000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/82e9a215-04e6-432c-a9ad-a8979f6fa245?rule=hw396_70,bueno
AUDI - A6,2006,3800,350000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a3c93e86-b6a7-445a-8a0f-9cc9973690f1?rule=hw396_70,neutral
AUDI - A4,2002,2400,302000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c5c2199f-39d7-4b97-8e86-0ea9b6a2ac3d?rule=hw396_70,neutral
AUDI - A4,2018,20500,112000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b6f0a217-0bd5-4e52-acfc-36a6015b9a38?rule=hw396_70,neutral
AUDI - A6,2006,9500,249000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d23d9385-6f23-499c-8af3-389a9b417687?rule=hw396_70,bueno
